胴,アカムトウルンペ,0,1,7,155999,110,3,4,0,-2,5,聴覚保護+3:毒+3:連射+2:効果持続-4,2,覇竜の上鱗×4:覇竜の堅殻×4:火竜の延髄×1:獄炎石×2,6,3,
胴,アガトンメイル,1,0,7,0,82,1,1,1,1,1,ガード性能+3:回復速度+4:砲術師+3,1,MHFターボパック:ＴＰ２生産券・２×5,7,3,
胴,アガトンＦメイル,1,0,7,0,123,1,1,1,1,1,ガード性能+3:回復速度+5:研ぎ師+3:風圧+4:砲術師+4,3,アガトンメイルLv7:ゴム質の皮×1:棘竜の上鱗×1:ＴＰ２生産券・２×5,7,3,
胴,アクラメイル,1,0,7,50400,116,0,0,0,0,0,回復速度+3:斬れ味+3:効果持続-4:スタミナ+3,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の体液×1,5,3,
胴,アクラＦメイル,1,0,7,105599,159,1,1,1,1,1,回復速度+3:斬れ味+3:攻撃+2:効果持続-4:スタミナ+3,2,アクラメイルLv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラＦＸメイル,1,0,7,959999,172,2,2,2,2,2,斬れ味+3:攻撃+4:風圧+5:スタミナ+5:麻痺剣+3,3,アクラＦメイルLv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＨＣメイル,1,0,7,480000,185,2,2,2,2,2,麻痺剣+3:斬れ味+3:攻撃+4:風圧+5:スタミナ+5,3,アクラＦＸメイルLv7:秘伝の証【序】×3:尾晶蠍の輝晶石×1,7,3,ＨＣ
胴,アクラＨＳメイル,1,0,7,1440000,185,2,2,2,2,2,麻痺剣+3:斬れ味+3:攻撃+5:風圧+5:スタミナ+6,3,アクラＨＣメイルLv7:プルプルした柔皮×1,7,3,狩護
胴,アクラＵメイル,1,0,7,95999,121,0,0,0,0,0,ガード性能+4:全耐性UP+5:聴覚保護+3:回避性能+5:食事-4,3,アクラメイルLv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の体液×2:甲殻のコイン×2,6,3,
胴,アクラＲメイル,1,0,7,268800,129,0,0,0,0,0,運気+5:達人+3:体力+5:風圧-4:スタミナ+3,3,アクラＵメイルLv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アクラメイル紅,1,0,7,50400,116,0,0,0,0,0,回復速度+3:斬れ味+3:効果持続-4:スタミナ+3,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の紅色体液×1,5,3,
胴,アクラＦメイル紅,1,0,7,105599,159,1,1,1,1,1,回復速度+3:斬れ味+3:攻撃+2:効果持続-4:スタミナ+3,2,アクラメイル紅Lv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラFXメイル紅,1,0,7,959999,172,2,2,2,2,2,斬れ味+3:攻撃+4:風圧+5:スタミナ+5:麻痺剣+3,3,アクラＦメイル紅Lv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＵメイル紅,1,0,7,95999,121,0,0,0,0,0,ガード性能+4:全耐性UP+5:聴覚保護+3:回避性能+5:食事-4,3,アクラメイル紅Lv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の血晶石×1:灰晶蠍の紅色体液×2,6,3,
胴,アクラＲメイル紅,1,0,7,268800,129,0,0,0,0,0,運気+5:達人+3:体力+5:風圧-4:スタミナ+3,3,アクラＵメイル紅Lv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アクラメイル蒼,1,0,7,50400,116,0,0,0,0,0,回復速度+3:斬れ味+3:効果持続-4:スタミナ+3,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の蒼色体液×1,5,3,
胴,アクラＦメイル蒼,1,0,7,105599,159,1,1,1,1,1,回復速度+3:斬れ味+3:攻撃+2:効果持続-4:スタミナ+3,2,アクラメイル蒼Lv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラFXメイル蒼,1,0,7,959999,172,2,2,2,2,2,斬れ味+3:攻撃+4:風圧+5:スタミナ+5:麻痺剣+3,3,アクラＦメイル蒼Lv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＵメイル蒼,1,0,7,95999,121,0,0,0,0,0,ガード性能+4:全耐性UP+5:聴覚保護+3:回避性能+5:食事-4,3,アクラメイル蒼Lv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の蒼色体液×2:甲殻のコイン×2,6,3,
胴,アクラＲメイル蒼,1,0,7,268800,129,0,0,0,0,0,運気+5:達人+3:体力+5:風圧-4:スタミナ+3,3,アクラＵメイル蒼Lv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アクラメイル黄,1,0,7,50400,116,0,0,0,0,0,回復速度+3:斬れ味+3:効果持続-4:スタミナ+3,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の黄色体液×1,5,3,
胴,アクラＦメイル黄,1,0,7,105599,159,1,1,1,1,1,回復速度+3:斬れ味+3:攻撃+2:効果持続-4:スタミナ+3,2,アクラメイル黄Lv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラFXメイル黄,1,0,7,959999,172,2,2,2,2,2,斬れ味+3:攻撃+4:風圧+5:スタミナ+5:麻痺剣+3,3,アクラＦメイル黄Lv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＵメイル黄,1,0,7,95999,121,0,0,0,0,0,ガード性能+4:全耐性UP+5:聴覚保護+3:回避性能+5:食事-4,3,アクラメイル黄Lv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の黄色体液×2:甲殻のコイン×2,6,3,
胴,アクラＲメイル黄,1,0,7,268800,129,0,0,0,0,0,運気+5:達人+3:体力+5:風圧-4:スタミナ+3,3,アクラＵメイル黄Lv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アクラレジスト,0,1,7,50400,74,0,0,0,0,0,回復速度+3:調合成功率+3:効果持続-4:装填数+2,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の体液×1,5,3,
胴,アクラＦレジスト,0,1,7,105599,106,1,1,1,1,1,回復速度+3:調合成功率+3:効果持続-4:スタミナ+2:装填数+2,2,アクラレジストLv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラＦＸレジスト,0,1,7,959999,119,2,2,2,2,2,調合成功率+5:通常弾強化+3:スタミナ+3:装填数+2:雷属性攻撃+5,3,アクラＦレジストLv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＨＣレジスト,0,1,7,480000,131,2,2,2,2,2,通常弾強化+3:装填数+2:スタミナ+3:雷属性攻撃+5:調合成功率+5,3,アクラＦＸレジストLv7:秘伝の証【序】×3:尾晶蠍の輝晶石×1,7,3,ＨＣ
胴,アクラＨＳレジスト,0,1,7,1440000,131,2,2,2,2,2,通常弾強化+5:装填数+2:スタミナ+3:雷属性攻撃+5:調合成功率+6,3,アクラＨＣレジストLv7:プルプルした柔皮×1,7,3,狩護
胴,アクラＵレジスト,0,1,7,95999,84,0,0,0,0,0,運気+5:貫通弾強化+3:毒-4:反動+3:地形+5,2,アクラレジストLv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の体液×2:甲殻のコイン×2,6,3,
胴,アクラＲレジスト,0,1,7,268800,92,0,0,0,0,0,採取-4:底力+3:装填数+3:地形+5:断食+5,2,アクラＵレジストLv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アクラレジスト紅,0,1,7,50400,74,0,0,0,0,0,回復速度+3:調合成功率+3:効果持続-4:装填数+2,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の紅色体液×1,5,3,
胴,アクラＦレジスト紅,0,1,7,105599,106,1,1,1,1,1,回復速度+3:調合成功率+3:効果持続-4:スタミナ+2:装填数+2,2,アクラレジスト紅Lv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラFXレジスト紅,0,1,7,959999,119,2,2,2,2,2,調合成功率+5:通常弾強化+3:スタミナ+3:装填数+2:雷属性攻撃+5,3,アクラＦレジスト紅Lv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＵレジスト紅,0,1,7,95999,84,0,0,0,0,0,運気+5:貫通弾強化+3:毒-4:反動+3:地形+5,2,アクラレジスト紅Lv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の血晶石×1:灰晶蠍の紅色体液×2,6,3,
胴,アクラＲレジスト紅,0,1,7,268800,92,0,0,0,0,0,採取-4:底力+3:装填数+3:地形+5:断食+5,2,アクラＵレジスト紅Lv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アクラレジスト蒼,0,1,7,50400,74,0,0,0,0,0,回復速度+3:調合成功率+3:効果持続-4:装填数+2,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の蒼色体液×1,5,3,
胴,アクラＦレジスト蒼,0,1,7,105599,106,1,1,1,1,1,回復速度+3:調合成功率+3:効果持続-4:スタミナ+2:装填数+2,2,アクラレジスト蒼Lv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラFXレジスト蒼,0,1,7,959999,119,2,2,2,2,2,調合成功率+5:通常弾強化+3:スタミナ+3:装填数+2:雷属性攻撃+5,3,アクラＦレジスト蒼Lv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＵレジスト蒼,0,1,7,95999,84,0,0,0,0,0,運気+5:貫通弾強化+3:毒-4:反動+3:地形+5,2,アクラレジスト蒼Lv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の蒼色体液×2:甲殻のコイン×2,6,3,
胴,アクラＲレジスト蒼,0,1,7,268800,92,0,0,0,0,0,採取-4:底力+3:装填数+3:地形+5:断食+5,2,アクラＵレジスト蒼Lv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アクラレジスト黄,0,1,7,50400,74,0,0,0,0,0,回復速度+3:調合成功率+3:効果持続-4:装填数+2,2,尾晶蠍の大顎×2:尾晶蠍の堅殻×4:ドスアロワナ×2:尾晶蠍の黄色体液×1,5,3,
胴,アクラＦレジスト黄,0,1,7,105599,106,1,1,1,1,1,回復速度+3:調合成功率+3:効果持続-4:スタミナ+2:装填数+2,2,アクラレジスト黄Lv7:尾晶蠍の堅殻×5:甲殻種の重殻×1:甲虫種の特濃液×1:獣人の宝×5,6,3,
胴,アクラFXレジスト黄,0,1,7,959999,119,2,2,2,2,2,調合成功率+5:通常弾強化+3:スタミナ+3:装填数+2:雷属性攻撃+5,3,アクラＦレジスト黄Lv7:尾晶蠍の尖爪×10:古龍種の尾×15:古龍種の上皮×10:古龍種の剛翼×3,7,3,
胴,アクラＵレジスト黄,0,1,7,95999,84,0,0,0,0,0,運気+5:貫通弾強化+3:毒-4:反動+3:地形+5,2,アクラレジスト黄Lv7:灰晶蠍の堅殻×3:灰晶蠍の大顎×2:灰晶蠍の黄色体液×2:甲殻のコイン×2,6,3,
胴,アクラＲレジスト黄,0,1,7,268800,92,0,0,0,0,0,採取-4:底力+3:装填数+3:地形+5:断食+5,2,アクラＵレジスト黄Lv7:灰晶蠍の堅殻×6:古龍の血×1:甲殻種の凶刃×1,7,3,
胴,アグリアスーツ,1,0,7,0,82,1,1,1,1,1,達人+3:聴覚保護+3:雷属性攻撃+2,1,MHFブースターパック:ＢＰ３生産券・８×2,7,3,
胴,フラウアスーツ,1,0,7,0,123,1,1,1,1,1,達人+3:匠+2:聴覚保護+3:雷属性攻撃+4,2,アグリアスーツLv7:ゴム質の皮×1:ＢＰ３生産券・８×2:棘竜の上鱗×1,7,3,
胴,フラウアＦＺスーツ,1,0,7,0,133,1,1,1,1,1,匠+2:聴覚保護+5:達人+5:剣術+3,3,フラウアスーツLv7:ゴム質の皮×1:棘竜の上鱗×1:特別防具生産券×2:,7,3,
胴,アグリアベスト,0,1,7,0,57,1,1,1,1,1,反動+2:底力+5:装填数+3:雷属性攻撃+2,1,MHFブースターパック:ＢＰ３生産券・８×2,7,3,
胴,フラウアベスト,0,1,7,0,86,1,1,1,1,1,貫通弾強化+5:反動+2:底力+5:装填数+3:雷属性攻撃+4,2,アグリアベストLv7:ゴム質の皮×1:ＢＰ３生産券・８×2:棘竜の上鱗×1,7,3,
胴,フラウアＦＺベスト,0,1,7,0,96,1,1,1,1,1,装填数+5:反動+5:底力+5:貫通弾強化+5:雷属性攻撃+4,3,フラウアベストLv7:ゴム質の皮×1:棘竜の上鱗×1:特別防具生産券×2:,7,3,
胴,アゲートメイル,1,0,7,224000,73,0,0,0,0,0,狩猟笛技+2:断食+2:特殊攻撃+3:鎚技-2,1,狩猟笛魂・天×5:狩猟笛魂・極×10:狩猟笛魂・中×15:狩猟笛魂・序×20:,7,3,
胴,アゲートＦメイル,1,0,7,560000,101,1,1,1,1,1,狩猟笛技+4:断食+3:特殊攻撃+4:達人+3:鎚技-2,2,アゲートメイルLv7:狩猟笛魂・中×15:狩猟笛魂・極×5:桜火竜の麗殻×1:,7,3,
胴,アゲートＦＸメイル,1,0,7,1400000,144,2,2,2,2,2,狩猟笛技+6:断食+4:特殊攻撃+5:達人+4:はらへり-4,3,アゲートＦメイルLv7:狩猟笛魂・極×20:狩猟笛魂・天×5:轟竜の裂爪×1:,7,3,
胴,アスティメイル,1,0,7,0,82,1,1,1,1,1,運気+5:全耐性UP+3:研ぎ師+3,1,MHFターボパック:ＴＰ２生産券・２×5,7,3,
胴,アスティＦメイル,1,0,7,0,123,1,1,1,1,1,運気+5:回復速度+3:全耐性UP+3:研ぎ師+3:風圧+3,3,アスティメイルLv7:ゴム質の皮×1:棘竜の上鱗×1:ＴＰ２生産券・２×5,7,3,
胴,アスハルテスーツ,0,1,7,14999,93,0,2,0,0,1,審判+5:装填+4:聴覚保護+4:はらへり+5:防御+5,2,ギルドメダリオン×1:飛竜種の重殻×5:黒星鉄×1:ネンチャク草×2,7,3,
胴,アスハルテメイル,1,0,7,14999,135,0,1,0,0,1,審判+5:聴覚保護+4:防御+5:効果持続+5:耐震+4,2,ギルドメダリオン×1:飛竜種の重殻×5:黒星鉄×1:ネンチャク草×2,7,3,
胴,アスールジャケット,1,0,7,47600,162,4,-2,2,4,-4,攻撃+3:調合成功率-2:防御+5:回避性能+3,2,ギルドエンブレム×1:甲殻種の剛鋏×5:黒龍の翼膜×2:獄炎石×5,7,3,
胴,アスールＦジャケット,1,0,7,119999,177,4,-1,2,4,-2,攻撃+3:調合成功率-2:研ぎ師+2:防御+5:回避性能+3,2,アスールジャケットLv7:武具職人の極意×1:飛竜種の堅頭×10:飛竜種の重牙×5:飛竜種の剛爪×5,7,3,
胴,アスールスーツ,0,1,7,47600,117,5,-1,2,4,-2,攻撃+3:調合成功率-2:防御+5:装填数+3,2,ギルドエンブレム×1:甲殻種の剛鋏×5:黒龍の翼膜×2:獄炎石×5,7,3,
胴,アスールＦスーツ,0,1,7,119999,120,5,-1,2,4,-2,貫通弾追加+2:攻撃+3:調合成功率-2:防御+5:装填数+3,2,アスールスーツLv7:武具職人の極意×1:飛竜種の堅頭×10:飛竜種の重牙×5:飛竜種の剛爪×5,7,3,
胴,アセルスベスト,1,0,7,0,82,1,1,1,1,1,達人+4:攻撃+4:高速収集+3,1,MHFターボパック:ＴＰ２生産券・２×5,7,3,
胴,アセルスＦベスト,1,0,7,0,123,1,1,1,1,1,達人+4:攻撃+4:千里眼+3:高速収集+3:断食+5,3,アセルスベストLv7:ゴム質の皮×1:棘竜の上鱗×1:ＴＰ２生産券・２×5,7,3,
胴,アデュスメイル,1,0,7,0,82,1,1,1,1,1,斬れ味+3:風圧+3:耐暑+3:回復速度+3,1,Ｎの塊×1,7,3,
胴,アデュスＦメイル,1,0,7,0,123,1,1,1,1,1,斬れ味+4:風圧+5:耐暑+5:回復速度+5:溜め短縮+4,3,アデュスメイルLv7:ゴム質の皮×1:Ｎの塊×1:棘竜の上鱗×1:,7,3,
胴,デュスノＦメイル,1,0,7,0,142,1,1,1,1,1,斬れ味+5:風圧+5:武器捌き+4:溜め短縮+5:匠+3,3,アデュスＦメイルLv7:ゴム質の皮×1:棘竜の上鱗×1:Ｎの塊×5:,7,3,
胴,アデュスレジスト,0,1,7,0,57,1,1,1,1,1,精密射撃+3:反動+3:榴弾追加+3:耐震+3,1,Ｎの塊×1,7,3,
胴,アデュスＦレジスト,0,1,7,0,86,1,1,1,1,1,精密射撃+4:反動+5:榴弾追加+5:耐震+5:砲術師+4,3,アデュスレジストLv7:ゴム質の皮×1:Ｎの塊×1:棘竜の上鱗×1:,7,3,
胴,デュスノＦレジスト,0,1,7,0,101,1,1,1,1,1,精密射撃+5:反動+5:榴弾追加+5:砲術師+5:耐震+5,3,アデュスＦレジストLv7:ゴム質の皮×1:棘竜の上鱗×1:Ｎの塊×5:,7,3,
胴,アトラメイル,1,0,7,4999,82,1,1,1,1,1,攻撃+4:耐寒+3:捕獲上手+3:断食+3,1,伝説の職人:祭典の思い出×10,7,3,
胴,アトラＦメイル,1,0,7,9999,123,1,1,1,1,1,ガード性能+4:攻撃+6:耐寒+5:捕獲上手+5:断食+4,2,アトラメイルLv7:祭典の思い出×1:呑竜の酸液×2:棘竜の頭殻×2:猟団チケット×20,7,3,
胴,アトラレジスト,0,1,7,4999,57,1,1,1,1,1,審判+3:耐寒+3:反動+3:捕獲上手+3,1,伝説の職人:祭典の思い出×10,7,3,
胴,アトラＦレジスト,0,1,7,9999,86,1,1,1,1,1,審判+4:耐寒+5:反動+4:装填数+3:捕獲上手+5,2,アトラレジストLv7:祭典の思い出×1:呑竜の酸液×2:棘竜の頭殻×2:猟団チケット×20,7,3,
胴,アトロジャケット,1,0,7,300,82,1,1,1,1,1,匠+2:回避性能+2:スタミナ+2,1,ギアスタッズ×3,7,3,
胴,アトロＦジャケット,1,0,7,10000,123,1,1,1,1,1,匠+2:回避性能+3:スタミナ+3:審判+3,2,アトロジャケットLv7:ギアノスの上鱗×3:氷狐竜の甲殻×2:アモナイト鉱石×3:,7,3,
胴,アトロスーツ,0,1,7,300,57,1,1,1,1,1,反動+2:装填数+2:千里眼+2,1,ギアスタッズ×3,7,3,
胴,アトロＦスーツ,0,1,7,10000,86,1,1,1,1,1,反動+3:装填数+3:千里眼+3:精密射撃+4,2,アトロスーツLv7:ギアノスの上鱗×3:氷狐竜の甲殻×2:アモナイト鉱石×3:,7,3,
胴,アナキジャケット,1,0,7,140000,107,1,0,0,3,0,ガード性能+5:調合成功率-2:風圧+4:龍耐性+4:睡眠剣+5,2,ギルドシール×1:鳥竜種の特上皮×5:ノヴァクリスタル×3:ドスランポスの皮×7,7,3,
胴,アナキＦジャケット,1,0,7,280000,107,1,0,0,3,0,龍耐性+5:風圧+4:ガード性能+5:睡眠剣+5,2,アナキジャケットLv7:武具職人の極意×1,7,3,
胴,アナキＦＹジャケット,1,0,7,560000,132,1,0,0,3,0,龍耐性+5:風圧+4:ガード性能+5:剣術+3:睡眠剣+5,3,アナキＦジャケットLv7:ギルドシール×3:フェルミメモ×1:甲虫種の特濃液×2:,7,3,
胴,アナキＨＣジャケット,1,0,7,840000,142,1,0,0,3,0,龍耐性+5:風圧+5:ガード性能+5:剣術+4:睡眠剣+5,3,アナキＦＹジャケットLv7:ギルドバナー×2:秘伝の導き×1:秘伝の証【序】×9:,7,3,ＨＣ
胴,アナキスーツ,0,1,7,140000,75,2,1,1,4,0,調合成功率+3:反動+5:龍耐性+4:効果持続-2:装填数+5,2,ギルドシール×1:鳥竜種の特上皮×5:ノヴァクリスタル×3:ドスランポスの皮×7,7,3,
胴,アナキＦスーツ,0,1,7,280000,75,2,1,1,4,0,龍耐性+5:調合成功率+3:装填数+5:反動+5,2,アナキスーツLv7:武具職人の極意×1,7,3,
胴,アナキＦＹスーツ,0,1,7,560000,91,2,1,1,4,0,龍耐性+5:調合成功率+3:装填数+5:特殊攻撃+3:反動+5,3,アナキＦスーツLv7:ギルドシール×3:フェルミメモ×1:甲虫種の特濃液×2:,7,3,
胴,アナキＨＣスーツ,0,1,7,840000,98,2,1,1,4,0,龍耐性+5:調合成功率+5:装填数+5:特殊攻撃+5:反動+5,3,アナキＦＹスーツLv7:ギルドバナー×2:秘伝の導き×1:秘伝の証【序】×9:,7,3,ＨＣ
胴,アナトリメイル,1,0,7,140000,147,1,-2,0,2,0,火属性攻撃+4:聴覚保護+3:気絶+5:砲術師+5,1,頑丈な顎骨×1:甲殻種の重殻×5:なぞの頭骨×4:マカライト鉱石×8:,7,3,
胴,アナトリレジスト,0,1,7,140000,107,2,0,0,3,0,火属性攻撃+4:聴覚保護+3:調合成功率+5:砲術師+5,2,頑丈な顎骨×1:甲殻種の重殻×5:なぞの頭骨×4:マカライト鉱石×8:,7,3,
胴,アネシスメイル,1,0,7,14999,135,0,1,0,0,1,回復速度+3:審判+3:聴覚保護+3:毒+4:風圧+4,3,伝説の職人:祭典の思い出×20,7,3,
胴,アネシスＦメイル,1,0,7,19999,161,0,1,0,0,1,審判+5:聴覚保護+4:回復速度+5:風圧+5:毒+5,3,アネシスメイルLv7:祭典の思い出×1:呑竜の酸液×2:棘竜の頭殻×2:猟団チケット×20,7,3,
胴,アネシスレジスト,0,1,7,14999,93,0,2,0,0,1,回復速度+3:審判+3:聴覚保護+3:毒+4:反動+4,3,伝説の職人:祭典の思い出×20,7,3,
胴,アネシスＦレジスト,0,1,7,19999,113,0,2,0,0,1,審判+5:聴覚保護+4:回復速度+5:反動+5:毒+5,3,アネシスレジストLv7:祭典の思い出×1:呑竜の酸液×2:棘竜の頭殻×2:猟団チケット×20,7,3,
胴,アビオメイル,1,0,7,11999,113,2,0,0,1,-3,達人+3:ナイフ使い+3:気力回復+5:気絶-2,1,獰竜の鱗×5:獰竜の皮×5:獰竜の牙×2:ライトクリスタル×2:,7,3,
胴,アビオＦメイル,1,0,7,95999,144,3,0,0,2,-3,達人+4:ナイフ使い+4:断食+3:気力回復+5:気絶-2,2,アビオメイルLv7:獰竜の上鱗×4:獰竜の上骨×3:獰竜の尖角×1:獰竜の血×1,7,3,
